registradoEm,nomeEpisodio,animeNome,temporada,loreNome,modeloLlm,statusFinal,totalLinhas,falasTraduzidas,falasDoCache,tempoTotalMs,quantidadeAvisos
2026-08-08T21:38:50.347409700Z,Mobile.Suit.Gundam.ZZ.S01E05_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,379,361,0,320006,7
2026-08-08T21:43:36.408875100Z,Mobile.Suit.Gundam.ZZ.S01E06_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,340,325,0,286053,5
2026-08-08T21:48:21.425720600Z,Mobile.Suit.Gundam.ZZ.S01E07_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,330,319,0,285009,6
2026-08-08T21:53:31.939128400Z,Mobile.Suit.Gundam.ZZ.S01E08_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,363,349,0,310506,3
2026-08-08T21:59:03.949689300Z,Mobile.Suit.Gundam.ZZ.S01E09_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,385,372,0,332002,0
2026-08-08T22:04:44.101054300Z,Mobile.Suit.Gundam.ZZ.S01E10_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,378,370,0,340144,2
2026-08-08T22:09:41.635123900Z,Mobile.Suit.Gundam.ZZ.S01E11_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,373,366,0,297526,6
2026-08-08T22:15:08.484016700Z,Mobile.Suit.Gundam.ZZ.S01E12_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,374,362,0,326840,8
2026-08-08T22:20:36.234646700Z,Mobile.Suit.Gundam.ZZ.S01E13_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,399,378,0,327741,5
2026-08-08T22:26:09.094900300Z,Mobile.Suit.Gundam.ZZ.S01E14_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,408,395,0,332851,4
2026-08-08T22:31:38.356300400Z,Mobile.Suit.Gundam.ZZ.S01E15_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,381,366,0,329255,7
2026-08-08T22:32:04.247227600Z,Mobile.Suit.Gundam.ZZ.S01E16_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,,FALHOU,0,0,0,0,1
2026-08-08T22:36:58.925109800Z,Mobile.Suit.Gundam.ZZ.S01E17_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,371,359,0,294668,3
2026-08-08T22:42:02.102464200Z,Mobile.Suit.Gundam.ZZ.S01E18_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,356,340,0,303170,6
2026-08-08T22:47:03.517910500Z,Mobile.Suit.Gundam.ZZ.S01E19_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,369,353,0,301407,3
2026-08-08T22:54:00.436959600Z,Mobile.Suit.Gundam.ZZ.S01E20_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,480,458,0,416911,6
2026-08-08T22:59:26.455685700Z,Mobile.Suit.Gundam.ZZ.S01E21_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,391,370,0,326010,7
2026-08-08T23:04:38.550754300Z,Mobile.Suit.Gundam.ZZ.S01E22_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,385,365,0,312088,3
2026-08-08T23:09:51.279887400Z,Mobile.Suit.Gundam.ZZ.S01E23_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,361,348,0,312720,4
2026-08-08T23:15:17.660464400Z,Mobile.Suit.Gundam.ZZ.S01E24_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,381,362,0,326371,5
2026-08-08T23:19:29.860230700Z,Mobile.Suit.Gundam.ZZ.S01E25_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,311,285,0,252192,2
2026-08-08T23:24:33.596775200Z,Mobile.Suit.Gundam.ZZ.S01E26_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,374,350,0,303728,5
2026-08-08T23:28:55.186760900Z,Mobile.Suit.Gundam.ZZ.S01E27_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,300,281,0,261583,3
2026-08-08T23:33:21.134433300Z,Mobile.Suit.Gundam.ZZ.S01E28_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,333,306,0,265939,7
2026-08-08T23:38:28.452899300Z,Mobile.Suit.Gundam.ZZ.S01E29_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,348,335,0,307310,7
2026-08-08T23:43:52.211592200Z,Mobile.Suit.Gundam.ZZ.S01E30_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,387,367,0,323751,7
2026-08-08T23:48:59.358376900Z,Mobile.Suit.Gundam.ZZ.S01E31_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,323,314,0,307139,12
2026-08-08T23:53:43.956997100Z,Mobile.Suit.Gundam.ZZ.S01E32_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,316,303,0,284590,2
2026-08-08T23:59:25.850320100Z,Mobile.Suit.Gundam.ZZ.S01E33_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,413,393,0,341885,4
2026-08-09T00:04:31.741888800Z,Mobile.Suit.Gundam.ZZ.S01E34_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,378,364,0,305879,2
2026-08-09T00:09:09.116802900Z,Mobile.Suit.Gundam.ZZ.S01E35_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,307,292,0,277366,5
2026-08-09T00:13:10.983637700Z,Mobile.Suit.Gundam.ZZ.S01E36_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,290,283,0,241859,6
2026-08-09T00:18:55.652894700Z,Mobile.Suit.Gundam.ZZ.S01E37_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,381,368,0,344659,5
2026-08-09T00:24:29.337245200Z,Mobile.Suit.Gundam.ZZ.S01E38_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,389,374,0,333677,3
2026-08-09T00:29:19.069692900Z,Mobile.Suit.Gundam.ZZ.S01E39_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,331,324,0,289724,2
2026-08-09T00:34:51.661707600Z,Mobile.Suit.Gundam.ZZ.S01E40_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,411,393,0,332584,4
2026-08-09T00:38:47.266239500Z,Mobile.Suit.Gundam.ZZ.S01E41_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,306,287,0,235593,4
2026-08-09T00:44:06.273668600Z,Mobile.Suit.Gundam.ZZ.S01E42_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,414,385,0,318996,6
2026-08-09T00:49:12.827739600Z,Mobile.Suit.Gundam.ZZ.S01E43_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,378,362,0,306545,3
2026-08-09T00:54:05.243454100Z,Mobile.Suit.Gundam.ZZ.S01E44_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,329,319,0,292407,4
2026-08-09T00:58:35.270754900Z,Mobile.Suit.Gundam.ZZ.S01E45_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,293,284,0,270010,3
2026-08-09T01:03:09.895090600Z,Mobile.Suit.Gundam.ZZ.S01E46_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,331,320,0,274617,5
2026-08-09T01:06:32.161108400Z,Mobile.Suit.Gundam.ZZ.S01E47_ENG.ass,Mobile Suit Gundam ZZ,Temporada Única,Mobile Suit Gundam ZZ,mistralai/mistral-nemo-instruct-2407,PARCIAL,249,231,0,202252,4
2026-08-09T18:51:54.226323600Z,Mobile.Suit.Gundam.The.08th.MS.Team.S00E02_Track2.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,73,70,0,68092,0
2026-08-09T18:56:51.593192300Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E01_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,286,282,0,297354,0
2026-08-09T19:01:54.253301300Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E02_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,267,264,0,302648,1
2026-08-09T19:08:01.944359800Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E03_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,342,336,0,367678,2
2026-08-09T19:14:14.651122700Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E04_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,334,328,0,372697,1
2026-08-09T19:20:31.920692500Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E05_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,378,363,0,377258,1
2026-08-09T19:26:00.110144100Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E06_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,PARCIAL,304,295,0,328182,5
2026-08-09T19:29:33.088733900Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E07_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,208,203,0,212971,0
2026-08-09T19:35:11.283346700Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E08_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,301,301,0,338185,1
2026-08-09T19:40:59.950518800Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E09_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,PARCIAL,321,315,0,348658,7
2026-08-09T19:46:00.929953800Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E10_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,PARCIAL,262,260,0,300971,10
2026-08-09T19:50:30.925566600Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E11_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,245,242,0,269986,2
2026-08-09T19:55:23.197960400Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E12_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,PARCIAL,287,281,0,292260,4
2026-08-09T21:19:00.353524900Z,Mobile.Suit.Gundam.The.08th.MS.Team.S00E02_Track2.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,73,70,0,53138,0
2026-08-09T21:23:29.439527700Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E01_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,286,282,0,269071,2
2026-08-09T21:28:16.569692600Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E02_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,267,264,0,287123,1
2026-08-09T21:34:06.047362400Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E03_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,PARCIAL,342,335,0,349471,4
2026-08-09T21:39:54.567535400Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E04_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,334,328,0,348512,1
2026-08-09T21:45:53.485295300Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E05_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,378,363,0,358911,1
2026-08-09T21:51:09.347358600Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E06_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,PARCIAL,304,294,0,315854,5
2026-08-09T21:54:33.390279800Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E07_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,208,203,0,204036,0
2026-08-09T21:59:43.329174500Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E08_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,301,301,0,309932,0
2026-08-09T22:05:10.767769400Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E09_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,PARCIAL,321,315,0,327430,8
2026-08-09T22:09:48.347426100Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E10_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,PARCIAL,262,259,0,277570,11
2026-08-09T22:13:49.756779200Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E11_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,245,242,0,241401,3
2026-08-09T22:18:10.519143300Z,Mobile.Suit.Gundam.The.08th.MS.Team.S01E12_Track3.ass,[Joseki] Mobile Suit Gundam The 08th MS Team COMPLETE (1996)(BD AV1 1080p Opus)[Sub Eng],Temporada Única,Mobile Suit Gundam: The 08th MS Team,mistralai/mistral-nemo-instruct-2407,PARCIAL,287,282,0,260755,4
2026-08-10T01:42:38.008972700Z,Mobile Suit Zeta Gundam - S01E01_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,207,0,188,432,0
2026-08-10T01:42:43.102279300Z,Mobile Suit Zeta Gundam - S01E02_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,PARCIAL,301,0,294,5078,1
2026-08-10T01:42:47.905813900Z,Mobile Suit Zeta Gundam - S01E03_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,PARCIAL,356,0,350,4793,1
2026-08-10T01:42:48.562946400Z,Mobile Suit Zeta Gundam - S01E04_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,318,0,312,647,0
2026-08-10T01:42:49.178134400Z,Mobile Suit Zeta Gundam - S01E05_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,309,0,298,607,0
2026-08-10T01:43:01.967233400Z,Mobile Suit Zeta Gundam - S01E06_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,PARCIAL,344,0,332,12776,4
2026-08-10T01:43:06.733122500Z,Mobile Suit Zeta Gundam - S01E07_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,PARCIAL,303,0,300,4759,1
2026-08-10T01:43:09.953134300Z,Mobile Suit Zeta Gundam - S01E08_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,PARCIAL,294,0,289,3211,1
2026-08-10T01:43:10.625042400Z,Mobile Suit Zeta Gundam - S01E09_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,349,0,343,664,0
2026-08-10T01:43:11.192187500Z,Mobile Suit Zeta Gundam - S01E10_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,308,0,293,558,0
2026-08-10T01:43:11.852225200Z,Mobile Suit Zeta Gundam - S01E11_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,364,0,353,653,0
2026-08-10T01:43:12.398493900Z,Mobile Suit Zeta Gundam - S01E12_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,303,0,295,538,0
2026-08-10T01:43:16.574426Z,Mobile Suit Zeta Gundam - S01E13_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,PARCIAL,349,0,335,4167,2
2026-08-10T01:43:17.103184700Z,Mobile Suit Zeta Gundam - S01E14_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,278,0,271,521,0
2026-08-10T01:43:17.725156Z,Mobile Suit Zeta Gundam - S01E15_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,356,0,345,615,0
2026-08-10T01:43:18.358930100Z,Mobile Suit Zeta Gundam - S01E16_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,382,0,366,625,0
2026-08-10T01:43:18.950401400Z,Mobile Suit Zeta Gundam - S01E17_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,333,0,318,582,0
2026-08-10T01:43:23.340150Z,Mobile Suit Zeta Gundam - S01E18_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,PARCIAL,386,0,367,4381,2
2026-08-10T01:43:26.003018700Z,Mobile Suit Zeta Gundam - S01E19_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,PARCIAL,321,0,305,2654,1
2026-08-10T01:43:26.646112800Z,Mobile Suit Zeta Gundam - S01E20_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,356,0,334,636,0
2026-08-10T01:43:27.280375500Z,Mobile Suit Zeta Gundam - S01E21_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,352,0,344,626,0
2026-08-10T01:43:27.935778500Z,Mobile Suit Zeta Gundam - S01E22_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,377,0,362,647,0
2026-08-10T01:43:28.651495400Z,Mobile Suit Zeta Gundam - S01E23_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,382,0,367,706,0
2026-08-10T01:43:29.198138500Z,Mobile Suit Zeta Gundam - S01E24_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,351,0,328,539,0
2026-08-10T01:43:29.852732800Z,Mobile Suit Zeta Gundam - S01E25_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,367,0,354,645,0
2026-08-10T01:43:30.387977900Z,Mobile Suit Zeta Gundam - S01E26_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,359,0,339,525,0
2026-08-10T01:43:31.027384300Z,Mobile Suit Zeta Gundam - S01E27_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,378,0,360,632,0
2026-08-10T01:43:31.597488100Z,Mobile Suit Zeta Gundam - S01E28_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,372,0,356,561,0
2026-08-10T01:43:34.625173500Z,Mobile Suit Zeta Gundam - S01E29_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,PARCIAL,393,0,377,3020,1
2026-08-10T01:43:35.150687400Z,Mobile Suit Zeta Gundam - S01E30_Track2.ass,Mobile Suit Zeta Gundam,Temporada Única,Mobile Suit Zeta Gundam,mistralai/mistral-nemo-instruct-2407,CONCLUIDO,295,0,282,514,0
